Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
31/08/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,5500,2000,4000,Gujarat,Other
09/08/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,700,1100,Gujarat,Other
16/08/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,1000,1250,Gujarat,Other
17/08/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
20/08/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
05/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,1500,5250,Gujarat,Other
06/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6000,2500,5250,Gujarat,Other
09/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5000,2000,4150,Gujarat,Other
17/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,2500,800,1950,Gujarat,Other
21/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,2250,500,1700,Gujarat,Other
30/08/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,4000,1500,3300,Gujarat,Other
05/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,5000,2000,3350,Gujarat,Other
06/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,5000,2500,3850,Gujarat,Other
13/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,5000,2500,3400,Gujarat,Other
14/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,5000,3000,4500,Gujarat,Other
20/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,4000,2000,3250,Gujarat,Other
21/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,3500,2500,3250,Gujarat,Other
30/08/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,6000,2000,4400,Gujarat,Other
08/08/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,5500,2500,4750,Gujarat,Other
10/08/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,5000,2500,4250,Gujarat,Other
17/08/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,5000,2500,4500,Gujarat,Other
09/08/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,5000,4000,4700,Gujarat,Other
12/08/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,4500,4000,4000,Gujarat,Other
14/08/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,5000,4000,4600,Gujarat,Other
13/09/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,6000,3000,4500,Gujarat,Other
05/06/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,1800,800,1400,Gujarat,Other
29/06/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,3000,1200,2750,Gujarat,Other
14/06/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,3000,5750,Gujarat,Other
19/06/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,3000,5500,Gujarat,Other
24/06/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,3000,6750,Gujarat,Other
28/06/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,5000,7000,Gujarat,Other
24/06/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,7500,5000,6500,Gujarat,Capsicum
28/06/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,6000,3000,5000,Gujarat,Capsicum
20/08/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,4000,3000,3750,Gujarat,Other
27/08/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,4000,2500,3800,Gujarat,Other
28/08/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,5000,2500,4000,Gujarat,Other
03/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,4000,4750,Gujarat,Other
09/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,4500,5250,Gujarat,Other
10/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,4500,5000,Gujarat,Other
12/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,7500,6000,6750,Gujarat,Other
16/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4500,3500,3750,Gujarat,Other
20/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4000,3500,3750,Gujarat,Other
29/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5000,4000,4650,Gujarat,Other
31/08/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4500,3500,4200,Gujarat,Other
02/08/2024,Surat Beans (Papadi),300,Ahmedabad,FAQ,Ahmedabad,5000,4500,4850,Gujarat,Other
13/08/2024,Surat Beans (Papadi),300,Ahmedabad,FAQ,Ahmedabad,6000,5000,5750,Gujarat,Other
24/06/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,7500,1800,3100,Gujarat,Other
28/06/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,7000,2000,2400,Gujarat,Other
04/06/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,3000,1200,2300,Gujarat,Other
08/06/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,3000,1200,2300,Gujarat,Other
18/06/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,4000,1500,3000,Gujarat,Other
21/06/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,3000,800,2150,Gujarat,Other
26/06/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,2500,1000,1850,Gujarat,Other
04/06/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,5000,1200,3500,Gujarat,Other
03/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2500,1000,1800,Gujarat,Other
05/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2800,1000,2150,Gujarat,Other
13/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3000,1000,2100,Gujarat,Other
22/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,5000,2000,4000,Gujarat,Other
25/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,6000,1500,3850,Gujarat,Other
26/06/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,6000,1000,4250,Gujarat,Other
01/06/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2000,500,1350,Gujarat,Other
04/06/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2500,800,1750,Gujarat,Other
05/06/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,3000,600,1950,Gujarat,Other
12/06/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,3500,1000,2500,Gujarat,Other
04/06/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,8000,3000,7000,Gujarat,Other
19/06/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,9000,6000,7500,Gujarat,Other
01/06/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2000,1000,1400,Gujarat,Other
13/06/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2000,1000,1750,Gujarat,Other
20/06/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2250,1000,1850,Gujarat,Other
26/06/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1200,1650,Gujarat,Other
15/06/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,2000,700,1550,Gujarat,Other
18/06/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,2200,1000,1800,Gujarat,Other
26/06/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,2250,1000,1750,Gujarat,Other
05/06/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11000,10400,10700,Gujarat,Other
21/06/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,12500,11000,12200,Gujarat,Other
26/06/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11500,11000,11200,Gujarat,Other
27/06/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11500,9000,11200,Gujarat,Other
07/06/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,1000,1350,Gujarat,Other
25/06/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2000,1000,1650,Gujarat,Other
05/06/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,5000,1000,3300,Gujarat,Other
18/06/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,4500,1000,3500,Gujarat,Other
27/06/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,5500,1000,3050,Gujarat,Other
29/06/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,5000,500,3350,Gujarat,Other
04/06/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3500,3000,3250,Gujarat,Other
01/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,5000,2000,3800,Gujarat,Other
11/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,5000,2500,3250,Gujarat,Other
15/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4500,4000,4300,Gujarat,Other
16/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3750,1000,1250,Gujarat,Other
18/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3500,1200,3250,Gujarat,Other
23/05/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4500,1300,1450,Gujarat,Other
16/05/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,500,1250,Gujarat,Other
28/05/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,2000,700,1650,Gujarat,Other
31/05/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,3000,1000,2250,Gujarat,Other
03/05/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1800,600,1250,Gujarat,Other
29/05/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,2000,700,1550,Gujarat,Other
07/06/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,5500,2000,5000,Gujarat,Other
14/06/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,6000,3000,5250,Gujarat,Other
28/06/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,6000,1500,5000,Gujarat,Other
01/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,10800,10000,10600,Gujarat,Other
03/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,12000,10000,10600,Gujarat,Other
16/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,12000,10000,10700,Gujarat,Other
17/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11000,10000,10600,Gujarat,Other
21/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,12000,10000,11500,Gujarat,Other
23/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11000,10000,10600,Gujarat,Other
24/05/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,10800,10000,10600,Gujarat,Other
13/06/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4500,1200,4150,Gujarat,Other
14/06/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4500,1200,4100,Gujarat,Other
19/06/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4500,1500,3500,Gujarat,Other
25/06/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,6000,2000,5250,Gujarat,Other
26/06/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,6500,2000,5500,Gujarat,Other
04/06/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6500,5000,5750,Gujarat,Other
25/06/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,16000,14000,15500,Gujarat,Other
24/06/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,6000,5500,5850,Gujarat,Other
04/06/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,3500,4750,Gujarat,Other
12/06/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,3500,4800,Gujarat,Other
15/06/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,3800,4100,Gujarat,Other
20/06/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,4000,5500,Gujarat,Other
18/06/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,7000,5500,6500,Gujarat,Other
20/06/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,6500,6000,6350,Gujarat,Other
13/06/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,8500,6000,6850,Gujarat,Other
29/06/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,10000,9000,9500,Gujarat,Other
04/09/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,6000,2000,4650,Gujarat,Other
06/09/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,6000,2000,4250,Gujarat,Other
06/01/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6200,4500,6000,Gujarat,Other
21/01/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6200,4500,5450,Gujarat,Other
31/01/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,5800,3500,5700,Gujarat,Other
22/02/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,5300,3500,4500,Gujarat,Other
28/02/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,5500,3200,5250,Gujarat,Other
05/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,5300,3500,5000,Gujarat,Other
07/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,5500,3500,5100,Gujarat,Other
14/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6000,4200,5650,Gujarat,Other
19/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6000,4000,5700,Gujarat,Other
26/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6000,5000,5600,Gujarat,Other
31/03/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,8500,6500,7600,Gujarat,Other
18/06/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,7000,5500,6600,Gujarat,Other
20/06/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,7000,4500,5850,Gujarat,Other
22/06/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,6500,5500,6100,Gujarat,Other
27/06/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,7500,6500,7100,Gujarat,Other
11/07/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,7000,6500,6850,Gujarat,Other
14/07/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,8000,7000,7400,Gujarat,Other
10/11/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,2750,2100,2500,Gujarat,Other
20/11/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3000,2500,2850,Gujarat,Other
26/11/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3250,2600,2950,Gujarat,Other
27/11/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,2800,2500,2700,Gujarat,Other
22/12/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,2700,2200,2550,Gujarat,Other
29/12/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,2600,2250,2500,Gujarat,Other
31/12/2020,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,2700,2500,2650,Gujarat,Other
14/05/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,3200,1500,2500,Gujarat,Other
22/05/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,3000,4750,Gujarat,Other
29/05/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,3500,4800,Gujarat,Other
02/05/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,11000,7000,9250,Gujarat,Other
14/05/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,9000,2500,6000,Gujarat,Other
20/05/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,9000,4000,7000,Gujarat,Other
28/05/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,8000,4000,6750,Gujarat,Other
01/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,7000,7350,Gujarat,Other
09/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,10000,8500,9250,Gujarat,Other
11/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,6500,7250,Gujarat,Other
18/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,8000,6000,7250,Gujarat,Other
22/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6500,4000,6000,Gujarat,Other
27/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7000,3000,4250,Gujarat,Other
31/05/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6500,2500,5250,Gujarat,Other
03/05/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2250,700,1300,Gujarat,Other
13/05/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,400,700,Gujarat,Other
28/05/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2000,500,1350,Gujarat,Other
01/05/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,3500,1200,2650,Gujarat,Other
18/05/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4000,1000,1250,Gujarat,Other
21/05/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4000,1000,2700,Gujarat,Other
22/05/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4000,1300,1550,Gujarat,Other
24/05/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4000,1000,1150,Gujarat,Other
01/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,1800,500,1100,Gujarat,Other
09/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2100,800,1700,Gujarat,Other
15/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,1300,600,1100,Gujarat,Other
18/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,1400,700,1250,Gujarat,Other
21/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2000,1000,1600,Gujarat,Other
25/05/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2500,1000,1850,Gujarat,Other
16/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1250,800,1100,Gujarat,Other
17/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1050,Gujarat,Other
20/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,800,1100,Gujarat,Other
23/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,800,1100,Gujarat,Other
24/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
27/05/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,500,1100,Gujarat,Other
15/05/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3000,1500,2500,Gujarat,Other
16/05/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3600,3500,3550,Gujarat,Other
21/05/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,4500,4000,4350,Gujarat,Other
31/05/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3000,2500,2850,Gujarat,Other
13/05/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,2750,500,1400,Gujarat,Other
20/05/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,3500,500,1850,Gujarat,Other
24/05/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,3500,800,2350,Gujarat,Other
01/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,3000,1000,1850,Gujarat,Capsicum
15/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,2200,1500,2000,Gujarat,Capsicum
16/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,2000,800,1650,Gujarat,Capsicum
25/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,2500,1500,2150,Gujarat,Capsicum
27/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,2300,1200,1750,Gujarat,Capsicum
29/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,3500,1200,2100,Gujarat,Capsicum
30/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,3500,1300,1600,Gujarat,Capsicum
31/05/2024,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,3500,1500,2350,Gujarat,Capsicum
01/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,6500,1500,3000,Gujarat,Other
03/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4000,1500,3200,Gujarat,Other
09/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4500,1200,2900,Gujarat,Other
15/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4000,1000,3000,Gujarat,Other
17/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4000,1000,3400,Gujarat,Other
18/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4200,1000,2750,Gujarat,Other
27/05/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,3600,1200,3250,Gujarat,Other
01/05/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2500,1000,2150,Gujarat,Other
09/05/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2500,1200,1950,Gujarat,Other
13/05/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2000,1200,1750,Gujarat,Other
31/05/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2000,1200,1800,Gujarat,Other
11/05/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,7800,6500,7250,Gujarat,Other
16/05/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,8000,7000,7750,Gujarat,Other
27/05/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,7500,6500,7250,Gujarat,Other
04/05/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,4000,2800,3350,Gujarat,Other
13/05/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,3000,2000,2650,Gujarat,Other
20/05/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,3200,3000,3100,Gujarat,Other
21/05/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,3000,2500,2850,Gujarat,Other
02/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,900,700,850,Gujarat,Other
09/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,800,900,Gujarat,Other
15/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,700,900,Gujarat,Other
21/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,500,850,Gujarat,Other
30/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,800,900,Gujarat,Other
31/05/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,800,900,Gujarat,Other
07/06/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,11500,11000,11300,Gujarat,Other
07/06/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,2000,800,1350,Gujarat,Other
07/06/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5500,2500,4250,Gujarat,Other
07/06/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1750,1000,1550,Gujarat,Other
07/06/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,5000,1000,3100,Gujarat,Other
02/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,4500,2000,3650,Gujarat,Other
08/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,4000,1000,2850,Gujarat,Other
09/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,4000,1000,2500,Gujarat,Other
16/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,3000,1200,2450,Gujarat,Other
20/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,4500,1500,3450,Gujarat,Other
31/05/2024,Guar,75,Ahmedabad,FAQ,Ahmedabad,7500,3000,6350,Gujarat,Other
01/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,1500,2500,Gujarat,Other
03/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,1500,2650,Gujarat,Other
08/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,1000,2850,Gujarat,Other
09/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3500,1000,2900,Gujarat,Other
13/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,1200,2450,Gujarat,Other
17/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,1500,2650,Gujarat,Other
22/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,1500,2850,Gujarat,Other
27/05/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,2000,3300,Gujarat,Other
11/05/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,1200,500,950,Gujarat,Other
13/05/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,1200,400,900,Gujarat,Other
18/05/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,1200,600,1000,Gujarat,Other
23/05/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,1300,600,1100,Gujarat,Other
24/05/2024,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,1500,800,1150,Gujarat,Other
12/01/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
23/01/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
27/01/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1300,800,1150,Gujarat,Other
29/01/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1200,1000,1100,Gujarat,Other
06/02/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1300,1000,1150,Gujarat,Other
07/02/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,800,1150,Gujarat,Other
