CraneEventID,CraneID,VesselCallID,EventTime,ActiveMinutes,DowntimeMinutes,MovesCompleted,ShiftName
CE01519,QC03,VC00203,2025-08-07 10:45:00,322,25,48,Evening
CE01520,QC04,VC00913,2025-05-26 21:33:00,459,43,41,Morning
CE01521,QC01,VC00859,2025-05-14 11:17:00,475,62,26,Evening
CE01522,QC08,VC00671,2025-01-10 01:51:00,449,81,46,Evening
CE01523,QC02,VC00033,2026-09-28 00:41:00,337,66,24,Evening
CE01524,QC02,VC00406,2025-04-28 21:12:00,314,32,46,Morning
CE01525,QC02,VC00119,2026-05-05 04:31:00,480,77,48,Night
CE01526,QC02,VC00467,2025-08-14 10:12:00,473,31,38,Night
CE01527,QC02,VC00890,2025-07-18 08:12:00,383,10,63,Night
CE01528,QC07,VC00704,2025-01-13 15:10:00,396,39,39,Evening
CE01529,QC03,VC00818,2025-05-30 10:00:00,464,21,49,Morning
CE01530,QC07,VC00983,2025-10-31 09:52:00,440,72,70,Morning
CE01531,QC03,VC00731,2026-05-13 04:32:00,446,24,76,Morning
CE01532,QC07,VC00785,2025-07-18 16:45:00,435,83,28,Morning
CE01533,QC01,VC00242,2026-05-19 01:19:00,331,37,55,Evening
CE01534,QC03,VC00966,2025-10-07 01:56:00,378,13,33,Night
CE01535,QC06,VC00707,2026-07-31 13:32:00,324,63,72,Night
CE01536,QC06,VC00848,2025-04-18 09:28:00,326,89,79,Night
CE01537,QC05,VC00658,2026-12-08 21:37:00,420,89,66,Evening
CE01538,QC01,VC00437,2025-06-25 21:17:00,424,60,26,Night
CE01539,QC02,VC00298,2025-11-28 07:14:00,363,77,20,Evening
CE01540,QC08,VC00865,2025-03-27 08:39:00,343,68,67,Night
CE01541,QC03,VC00589,2026-06-05 17:28:00,397,61,79,Morning
CE01542,QC05,VC00812,2025-02-20 04:44:00,311,58,69,Evening
CE01543,QC07,VC00981,2025-06-09 16:07:00,396,67,73,Night
CE01544,QC08,VC00994,2026-02-14 23:31:00,342,22,55,Night
CE01545,QC04,VC00736,2026-11-01 01:59:00,387,22,69,Morning
CE01546,QC06,VC00239,2026-09-16 23:46:00,450,85,27,Morning
CE01547,QC01,VC00549,2025-05-11 04:11:00,402,59,56,Evening
CE01548,QC04,VC00205,2025-02-14 06:48:00,378,2,63,Morning
CE01549,QC03,VC00728,2026-04-20 19:15:00,400,55,53,Morning
CE01550,QC01,VC00892,2026-04-03 10:48:00,370,3,69,Evening
CE01551,QC03,VC00640,2025-01-02 19:10:00,464,75,77,Night
CE01552,QC03,VC00451,2025-01-28 09:59:00,410,13,47,Evening
CE01553,QC06,VC00600,2025-10-28 05:39:00,457,0,35,Night
CE01554,QC03,VC00385,2026-02-17 04:51:00,476,70,66,Night
CE01555,QC07,VC00105,2025-06-18 21:22:00,429,26,35,Morning
CE01556,QC05,VC00082,2025-11-16 01:00:00,422,51,23,Night
CE01557,QC07,VC00338,2026-11-02 11:34:00,380,51,33,Night
CE01558,QC03,VC00987,2025-04-30 16:20:00,352,48,48,Night
CE01559,QC08,VC00740,2025-02-25 13:06:00,444,70,27,Evening
CE01560,QC01,VC00478,2026-10-11 09:30:00,325,90,57,Morning
CE01561,QC07,VC00779,2026-06-13 14:45:00,364,35,80,Morning
CE01562,QC04,VC00375,2026-12-04 09:18:00,431,29,22,Evening
CE01563,QC07,VC00059,2025-08-03 12:32:00,372,1,68,Evening
CE01564,QC04,VC00727,2026-10-25 18:14:00,410,79,44,Night
CE01565,QC06,VC00181,2025-07-19 10:40:00,347,9,65,Morning
CE01566,QC05,VC00843,2026-01-06 02:42:00,423,75,53,Night
CE01567,QC07,VC00724,2025-03-23 17:32:00,427,43,79,Night
CE01568,QC07,VC00814,2025-08-31 09:23:00,428,3,79,Evening
CE01569,QC04,VC00938,2026-07-27 05:11:00,438,7,68,Evening
CE01570,QC02,VC00243,2025-02-06 13:32:00,322,35,48,Night
CE01571,QC05,VC00774,2026-11-26 08:20:00,382,76,57,Evening
CE01572,QC06,VC00028,2025-07-05 10:26:00,312,56,46,Evening
CE01573,QC05,VC00369,2025-06-04 14:28:00,379,65,42,Morning
CE01574,QC05,VC00728,2026-04-20 19:15:00,304,33,78,Evening
CE01575,QC01,VC00482,2025-12-19 05:13:00,324,90,34,Morning
CE01576,QC08,VC00957,2025-03-17 00:53:00,458,7,74,Evening
CE01577,QC05,VC00236,2025-06-12 06:35:00,382,56,56,Morning
CE01578,QC07,VC00262,2026-09-13 12:58:00,410,60,21,Evening
CE01579,QC01,VC00128,2026-09-12 07:54:00,361,41,61,Night
CE01580,QC04,VC00463,2026-05-28 12:21:00,354,44,79,Night
CE01581,QC05,VC00181,2025-07-19 10:40:00,357,4,52,Night
CE01582,QC04,VC00372,2025-11-20 14:17:00,406,36,76,Morning
CE01583,QC05,VC00152,2025-04-15 10:51:00,457,19,55,Night
CE01584,QC04,VC00976,2026-04-15 12:45:00,384,40,54,Morning
CE01585,QC07,VC00310,2026-01-11 04:56:00,352,51,74,Morning
CE01586,QC08,VC00792,2025-10-31 22:13:00,328,31,49,Morning
CE01587,QC03,VC00923,2025-07-07 15:14:00,409,1,61,Morning
CE01588,QC02,VC00603,2026-04-15 13:18:00,457,63,79,Morning
CE01589,QC08,VC00907,2025-02-21 18:49:00,479,19,24,Morning
CE01590,QC04,VC00725,2025-11-14 19:12:00,330,74,20,Evening
CE01591,QC04,VC00560,2026-05-26 12:24:00,420,77,57,Evening
CE01592,QC07,VC00415,2026-07-27 15:24:00,319,59,76,Morning
CE01593,QC02,VC00037,2025-04-05 07:49:00,380,7,21,Morning
CE01594,QC05,VC00630,2026-10-17 02:17:00,338,87,63,Morning
CE01595,QC02,VC00252,2026-06-03 12:52:00,414,57,36,Night
CE01596,QC04,VC00509,2026-07-07 12:48:00,418,19,43,Morning
CE01597,QC05,VC00067,2025-02-24 23:59:00,358,90,66,Night
CE01598,QC06,VC00134,2026-05-17 21:28:00,414,23,70,Night
CE01599,QC01,VC00917,2025-10-17 04:57:00,353,4,53,Morning
CE01600,QC06,VC00277,2025-10-25 13:07:00,359,64,80,Morning
CE01601,QC01,VC00516,2026-07-19 00:57:00,332,27,53,Evening
CE01602,QC02,VC00450,2025-08-28 20:41:00,405,0,73,Morning
CE01603,QC04,VC00134,2026-05-17 21:28:00,326,43,56,Evening
CE01604,QC04,VC00928,2025-06-23 08:15:00,312,75,68,Morning
CE01605,QC05,VC00386,2025-12-08 21:12:00,444,52,72,Night
CE01606,QC04,VC00862,2026-02-03 02:49:00,389,62,58,Morning
CE01607,QC03,VC00072,2026-09-23 22:01:00,459,21,35,Evening
CE01608,QC06,VC00707,2026-07-31 13:32:00,340,72,32,Morning
CE01609,QC03,VC00742,2025-12-06 17:01:00,392,53,48,Morning
CE01610,QC08,VC00616,2026-05-15 14:50:00,340,8,56,Evening
CE01611,QC01,VC00240,2025-08-10 23:51:00,366,76,41,Evening
CE01612,QC01,VC00398,2025-03-16 14:32:00,367,14,21,Night
CE01613,QC05,VC00019,2026-10-24 17:32:00,368,17,36,Evening
CE01614,QC03,VC00607,2025-05-17 16:55:00,334,25,45,Night
CE01615,QC06,VC00489,2025-01-28 17:22:00,455,36,52,Morning
CE01616,QC08,VC00386,2025-12-08 21:12:00,327,16,33,Night
CE01617,QC01,VC00096,2026-05-06 05:01:00,399,7,37,Morning
CE01618,QC07,VC00798,2025-08-16 11:06:00,453,52,55,Evening
CE01619,QC01,VC00754,2025-02-21 03:45:00,311,19,66,Evening
CE01620,QC01,VC00728,2026-04-20 19:15:00,401,53,32,Evening
CE01621,QC04,VC00530,2026-07-24 04:17:00,401,13,44,Night
CE01622,QC08,VC00538,2025-11-12 18:23:00,416,39,52,Evening
CE01623,QC03,VC00269,2026-09-28 13:07:00,336,68,45,Evening
CE01624,QC08,VC00950,2026-06-23 13:35:00,445,7,74,Night
CE01625,QC06,VC00298,2025-11-28 07:14:00,409,16,58,Morning
CE01626,QC04,VC00239,2026-09-16 23:46:00,405,58,57,Night
CE01627,QC07,VC00481,2026-08-02 02:10:00,377,23,46,Evening
CE01628,QC03,VC00740,2025-02-25 13:06:00,371,52,63,Night
CE01629,QC04,VC00237,2026-05-15 05:43:00,377,9,73,Evening
CE01630,QC07,VC00586,2026-07-05 20:17:00,360,39,60,Evening
CE01631,QC05,VC00322,2026-06-26 18:17:00,419,30,38,Evening
CE01632,QC05,VC00571,2026-10-19 00:03:00,305,14,66,Evening
CE01633,QC03,VC00710,2025-09-14 12:14:00,337,74,49,Evening
CE01634,QC05,VC00958,2026-05-15 07:28:00,335,39,22,Night
CE01635,QC08,VC00829,2026-04-28 19:03:00,312,88,75,Evening
CE01636,QC01,VC00245,2025-02-13 03:26:00,341,23,29,Morning
CE01637,QC02,VC00261,2025-02-21 03:34:00,348,29,68,Morning
CE01638,QC06,VC00274,2026-08-27 07:29:00,468,75,22,Evening
CE01639,QC07,VC00405,2026-02-28 15:13:00,378,25,78,Morning
CE01640,QC01,VC00429,2026-03-05 21:58:00,472,88,72,Morning
CE01641,QC04,VC00958,2026-05-15 07:28:00,327,67,54,Night
CE01642,QC07,VC00539,2025-08-27 12:50:00,407,53,50,Morning
CE01643,QC03,VC00103,2025-06-07 09:29:00,449,20,38,Evening
CE01644,QC04,VC00878,2026-10-03 07:22:00,450,71,32,Night
CE01645,QC05,VC00327,2026-01-04 08:22:00,465,77,27,Morning
CE01646,QC08,VC00517,2026-04-13 23:59:00,337,13,74,Morning
CE01647,QC04,VC00134,2026-05-17 21:28:00,450,70,72,Evening
CE01648,QC02,VC00432,2025-12-06 00:32:00,381,34,70,Night
CE01649,QC08,VC00458,2025-10-29 15:23:00,312,89,71,Night
CE01650,QC06,VC00176,2026-10-19 06:40:00,304,13,27,Night
CE01651,QC02,VC00621,2025-02-28 12:15:00,475,23,76,Morning
CE01652,QC07,VC00488,2026-03-29 16:31:00,405,49,47,Morning
CE01653,QC07,VC00845,2025-03-11 07:36:00,327,13,56,Morning
CE01654,QC05,VC00565,2026-10-22 12:50:00,345,56,75,Evening
CE01655,QC07,VC00609,2026-05-13 18:11:00,467,72,64,Night
CE01656,QC01,VC00643,2026-07-13 00:41:00,433,69,76,Night
CE01657,QC01,VC00868,2025-10-16 10:58:00,355,21,78,Evening
CE01658,QC01,VC00658,2026-12-08 21:37:00,463,44,49,Evening
CE01659,QC03,VC00392,2025-07-15 02:05:00,314,43,50,Night
CE01660,QC08,VC00853,2025-08-22 06:54:00,460,66,71,Morning
CE01661,QC04,VC00656,2026-05-07 05:32:00,314,42,21,Night
CE01662,QC04,VC00163,2026-04-07 23:56:00,342,41,73,Night
CE01663,QC04,VC00615,2025-02-20 03:43:00,378,46,62,Night
CE01664,QC07,VC00442,2026-01-18 02:46:00,343,40,22,Morning
CE01665,QC01,VC00558,2026-03-30 10:32:00,467,87,55,Evening
CE01666,QC02,VC00996,2026-05-10 02:36:00,321,81,44,Evening
CE01667,QC04,VC00935,2026-08-17 13:38:00,348,19,65,Morning
CE01668,QC04,VC00031,2025-04-04 16:50:00,333,65,61,Night
CE01669,QC05,VC00162,2025-08-05 20:36:00,448,32,32,Night
CE01670,QC07,VC00426,2026-08-17 22:36:00,476,26,76,Night
CE01671,QC06,VC00564,2026-11-20 10:38:00,449,39,28,Night
CE01672,QC05,VC00518,2025-09-04 06:11:00,328,80,54,Morning
CE01673,QC02,VC00936,2025-03-13 16:00:00,369,27,53,Evening
CE01674,QC08,VC00941,2025-07-17 23:20:00,370,0,57,Night
CE01675,QC07,VC00820,2026-11-11 17:42:00,311,12,80,Night
CE01676,QC07,VC00545,2026-07-23 04:37:00,405,25,71,Morning
CE01677,QC04,VC00726,2025-01-30 06:43:00,401,36,49,Evening
CE01678,QC07,VC00588,2025-06-06 18:27:00,345,15,67,Night
CE01679,QC03,VC00543,2026-07-01 15:23:00,443,82,70,Evening
CE01680,QC02,VC00842,2026-12-03 21:22:00,451,76,78,Evening
CE01681,QC01,VC00708,2026-01-03 04:01:00,466,78,27,Morning
CE01682,QC07,VC00222,2026-07-23 18:45:00,327,42,46,Morning
CE01683,QC04,VC00881,2025-03-12 13:59:00,370,26,69,Morning
CE01684,QC06,VC00358,2025-12-25 08:40:00,431,69,23,Morning
CE01685,QC03,VC00043,2026-04-10 18:53:00,357,19,78,Evening
CE01686,QC01,VC00261,2025-02-21 03:34:00,406,43,31,Morning
CE01687,QC01,VC00961,2026-01-01 04:47:00,317,65,61,Night
CE01688,QC03,VC00497,2025-11-27 10:40:00,472,67,27,Morning
CE01689,QC02,VC00836,2026-12-06 18:37:00,392,54,51,Evening
CE01690,QC07,VC00462,2026-07-28 00:55:00,428,28,75,Morning
CE01691,QC03,VC00878,2026-10-03 07:22:00,383,63,58,Night
CE01692,QC08,VC00639,2025-06-10 11:17:00,338,60,73,Morning
CE01693,QC07,VC00374,2026-01-19 19:56:00,347,29,63,Night
CE01694,QC03,VC00275,2026-09-01 05:58:00,327,75,80,Night
CE01695,QC06,VC00403,2025-04-23 13:48:00,358,64,22,Night
CE01696,QC03,VC00540,2026-08-05 16:29:00,301,33,34,Morning
CE01697,QC03,VC00808,2026-11-11 14:45:00,378,63,44,Night
CE01698,QC08,VC00872,2025-09-03 15:22:00,377,15,32,Night
CE01699,QC07,VC00224,2025-04-10 16:00:00,379,29,58,Evening
CE01700,QC08,VC00712,2025-11-14 21:16:00,325,60,21,Morning
CE01701,QC04,VC00263,2026-01-08 14:08:00,318,10,57,Evening
CE01702,QC01,VC00619,2025-09-02 15:44:00,369,8,43,Night
CE01703,QC01,VC00397,2025-10-08 16:55:00,361,89,68,Night
CE01704,QC02,VC00248,2026-05-30 14:10:00,346,84,40,Morning
CE01705,QC02,VC00329,2025-05-08 04:16:00,400,39,23,Evening
CE01706,QC07,VC00392,2025-07-15 02:05:00,331,66,62,Night
CE01707,QC04,VC00403,2025-04-23 13:48:00,371,81,76,Night
CE01708,QC02,VC00633,2026-07-08 13:39:00,441,36,43,Morning
CE01709,QC06,VC00527,2025-01-27 04:26:00,335,31,44,Night
CE01710,QC01,VC00664,2025-02-07 12:36:00,390,62,35,Evening
CE01711,QC02,VC00771,2025-03-24 03:55:00,316,64,61,Morning
CE01712,QC02,VC00369,2025-06-04 14:28:00,304,38,69,Evening
CE01713,QC07,VC00655,2026-11-29 05:54:00,460,31,62,Evening
CE01714,QC05,VC00724,2025-03-23 17:32:00,343,84,46,Morning
CE01715,QC08,VC00428,2025-07-05 21:25:00,469,60,70,Night
CE01716,QC06,VC00568,2025-07-02 03:40:00,334,34,44,Evening
CE01717,QC05,VC00014,2025-09-23 14:46:00,477,52,51,Night
CE01718,QC05,VC00480,2025-08-25 01:55:00,461,4,55,Evening
CE01719,QC07,VC00532,2026-01-04 15:40:00,380,81,52,Night
CE01720,QC07,VC00550,2026-06-10 12:46:00,369,60,76,Evening
CE01721,QC01,VC00611,2026-10-18 11:26:00,310,83,30,Evening
CE01722,QC06,VC00870,2025-04-08 22:38:00,452,89,47,Night
CE01723,QC05,VC00490,2026-11-03 06:20:00,450,6,25,Morning
CE01724,QC01,VC00156,2026-02-18 12:50:00,466,47,43,Night
CE01725,QC03,VC00735,2025-05-27 07:38:00,465,30,60,Night
CE01726,QC06,VC00320,2026-03-30 01:46:00,326,55,33,Night
CE01727,QC06,VC00972,2026-04-28 05:55:00,334,51,65,Morning
CE01728,QC04,VC00280,2026-05-28 22:11:00,422,87,71,Morning
CE01729,QC06,VC00684,2025-12-14 08:33:00,409,87,45,Morning
CE01730,QC06,VC00958,2026-05-15 07:28:00,306,4,53,Morning
CE01731,QC02,VC00720,2025-03-13 04:21:00,388,37,71,Morning
CE01732,QC06,VC00393,2026-08-25 00:29:00,350,76,65,Morning
CE01733,QC07,VC00036,2025-06-15 06:51:00,382,81,73,Evening
CE01734,QC06,VC00168,2025-09-04 04:19:00,456,7,40,Evening
CE01735,QC08,VC00612,2025-05-29 15:59:00,323,81,64,Evening
CE01736,QC06,VC00713,2026-07-28 21:09:00,303,82,39,Morning
CE01737,QC05,VC00280,2026-05-28 22:11:00,445,22,53,Evening
CE01738,QC07,VC00338,2026-11-02 11:34:00,322,0,37,Evening
CE01739,QC05,VC00170,2025-02-21 15:22:00,327,48,35,Night
CE01740,QC06,VC00585,2025-09-09 05:56:00,333,77,38,Morning
CE01741,QC06,VC00842,2026-12-03 21:22:00,386,34,37,Night
CE01742,QC08,VC00948,2026-03-24 00:12:00,346,6,59,Night
CE01743,QC02,VC00087,2025-02-19 01:05:00,460,3,77,Night
CE01744,QC03,VC00983,2025-10-31 09:52:00,360,74,50,Night
CE01745,QC06,VC00641,2026-08-09 18:27:00,345,48,61,Evening
CE01746,QC03,VC00296,2025-04-10 10:06:00,358,1,45,Evening
CE01747,QC05,VC00429,2026-03-05 21:58:00,353,34,24,Night
CE01748,QC02,VC00342,2025-07-30 14:06:00,317,12,56,Evening
CE01749,QC04,VC00759,2026-01-31 18:51:00,438,60,47,Night
CE01750,QC02,VC00497,2025-11-27 10:40:00,352,37,33,Evening
CE01751,QC04,VC00739,2026-07-23 00:38:00,455,48,62,Evening
CE01752,QC07,VC00101,2026-07-22 08:59:00,349,47,70,Night
CE01753,QC01,VC00679,2026-01-17 22:20:00,404,55,49,Night
CE01754,QC04,VC00187,2025-09-13 18:13:00,319,60,26,Morning
CE01755,QC06,VC00021,2025-11-12 20:46:00,378,34,69,Morning
CE01756,QC02,VC00996,2026-05-10 02:36:00,480,78,59,Evening
CE01757,QC06,VC00837,2025-06-08 03:32:00,386,47,70,Morning
CE01758,QC05,VC00471,2026-02-07 07:35:00,397,37,67,Evening
CE01759,QC08,VC00376,2025-06-23 06:37:00,352,22,34,Night
CE01760,QC03,VC00634,2026-09-06 11:31:00,415,19,66,Morning
CE01761,QC04,VC00567,2026-07-26 16:37:00,449,47,55,Night
CE01762,QC06,VC00843,2026-01-06 02:42:00,338,15,52,Morning
CE01763,QC07,VC00917,2025-10-17 04:57:00,361,86,51,Evening
CE01764,QC06,VC00617,2026-11-16 08:51:00,412,24,59,Night
CE01765,QC02,VC00104,2026-05-15 10:16:00,319,28,32,Night
CE01766,QC05,VC00423,2025-10-08 05:31:00,438,22,29,Evening
CE01767,QC05,VC00626,2025-01-10 04:46:00,436,33,33,Morning
CE01768,QC02,VC00379,2026-01-15 23:38:00,339,41,46,Morning
CE01769,QC01,VC00006,2025-04-06 15:19:00,472,81,23,Morning
CE01770,QC08,VC00488,2026-03-29 16:31:00,344,7,68,Morning
CE01771,QC07,VC00709,2026-01-31 10:26:00,439,49,70,Evening
CE01772,QC08,VC00724,2025-03-23 17:32:00,338,22,72,Evening
CE01773,QC07,VC00459,2026-04-19 15:13:00,380,69,40,Morning
CE01774,QC02,VC00767,2025-11-28 21:45:00,441,5,53,Morning
CE01775,QC03,VC00039,2025-08-29 15:57:00,370,82,55,Night
CE01776,QC07,VC00281,2025-06-12 01:01:00,443,17,75,Evening
CE01777,QC04,VC00640,2025-01-02 19:10:00,374,73,38,Night
CE01778,QC07,VC00086,2025-04-20 18:18:00,423,52,24,Night
CE01779,QC04,VC00076,2025-07-30 09:45:00,303,15,46,Morning
CE01780,QC07,VC00234,2026-05-15 15:53:00,418,70,65,Evening
CE01781,QC06,VC00846,2025-03-15 11:14:00,340,61,64,Evening
CE01782,QC05,VC00316,2026-03-29 08:18:00,477,21,79,Evening
CE01783,QC01,VC00852,2025-02-11 08:03:00,406,24,76,Evening
CE01784,QC04,VC00606,2025-09-27 16:39:00,411,15,31,Evening
CE01785,QC07,VC00215,2026-07-15 23:59:00,458,58,77,Evening
CE01786,QC07,VC00509,2026-07-07 12:48:00,462,82,44,Night
CE01787,QC03,VC00997,2025-06-13 09:41:00,428,20,75,Night
CE01788,QC05,VC00257,2025-05-18 07:40:00,447,30,38,Evening
CE01789,QC07,VC00168,2025-09-04 04:19:00,474,62,22,Morning
CE01790,QC06,VC00109,2025-05-13 18:30:00,398,35,23,Evening
CE01791,QC05,VC00683,2025-12-09 15:54:00,315,76,44,Evening
CE01792,QC01,VC00682,2026-11-14 03:38:00,323,82,25,Night
CE01793,QC03,VC00005,2026-08-19 08:30:00,435,1,53,Morning
CE01794,QC01,VC00366,2026-07-22 15:17:00,331,67,20,Morning
CE01795,QC05,VC00276,2026-09-24 10:07:00,415,82,76,Morning
CE01796,QC04,VC00655,2026-11-29 05:54:00,338,65,39,Evening
CE01797,QC04,VC00440,2025-09-13 14:50:00,368,27,58,Night
CE01798,QC07,VC00756,2026-06-07 05:57:00,310,32,46,Evening
CE01799,QC08,VC00994,2026-02-14 23:31:00,380,1,69,Night
CE01800,QC08,VC00473,2026-10-06 03:40:00,447,77,31,Morning
CE01801,QC08,VC00782,2026-09-06 07:37:00,408,44,56,Night
CE01802,QC04,VC00049,2025-06-13 07:04:00,328,54,24,Night
CE01803,QC02,VC00464,2025-04-11 15:47:00,403,9,41,Night
CE01804,QC06,VC00850,2025-11-02 14:43:00,463,12,62,Night
CE01805,QC06,VC00856,2025-08-06 06:36:00,444,71,53,Night
CE01806,QC08,VC00360,2026-02-11 03:13:00,348,87,62,Night
CE01807,QC05,VC00097,2026-01-10 18:34:00,387,18,56,Night
CE01808,QC06,VC00976,2026-04-15 12:45:00,384,0,43,Evening
CE01809,QC03,VC00787,2025-09-10 05:43:00,431,70,42,Night
CE01810,QC01,VC00147,2025-02-27 22:13:00,431,35,42,Evening
CE01811,QC08,VC00612,2025-05-29 15:59:00,427,67,41,Night
CE01812,QC01,VC00620,2025-10-26 22:39:00,320,88,60,Night
CE01813,QC04,VC00049,2025-06-13 07:04:00,478,69,45,Evening
CE01814,QC07,VC00407,2025-06-13 01:36:00,375,46,57,Night
CE01815,QC02,VC00777,2025-08-03 08:39:00,325,67,47,Evening
CE01816,QC07,VC00426,2026-08-17 22:36:00,325,22,55,Evening
CE01817,QC04,VC00361,2026-02-21 23:29:00,305,47,80,Night
CE01818,QC08,VC00217,2025-09-06 11:36:00,319,53,38,Morning
CE01819,QC01,VC00793,2026-11-01 01:16:00,449,6,69,Morning
CE01820,QC08,VC00924,2026-04-04 02:02:00,309,13,76,Night
CE01821,QC02,VC00968,2026-02-03 02:06:00,383,2,39,Night
CE01822,QC02,VC00093,2025-01-13 23:28:00,333,42,37,Morning
CE01823,QC06,VC00286,2025-12-01 03:52:00,431,18,31,Morning
CE01824,QC04,VC00403,2025-04-23 13:48:00,375,52,23,Morning
CE01825,QC04,VC00054,2025-12-11 21:34:00,416,89,22,Night
CE01826,QC02,VC00951,2025-11-25 10:12:00,382,41,40,Morning
CE01827,QC06,VC00017,2026-03-10 09:16:00,338,56,44,Morning
CE01828,QC08,VC00728,2026-04-20 19:15:00,460,24,77,Evening
CE01829,QC03,VC00242,2026-05-19 01:19:00,357,3,32,Night
CE01830,QC07,VC00946,2025-11-10 15:14:00,373,74,36,Evening
CE01831,QC03,VC00735,2025-05-27 07:38:00,356,0,57,Night
CE01832,QC05,VC00515,2026-10-07 19:09:00,452,49,20,Night
CE01833,QC02,VC00277,2025-10-25 13:07:00,369,88,66,Night
CE01834,QC07,VC00202,2026-01-10 20:59:00,426,28,67,Evening
CE01835,QC06,VC00337,2025-10-02 09:35:00,304,10,68,Night
CE01836,QC07,VC00495,2025-02-15 07:23:00,454,47,35,Evening
CE01837,QC01,VC00747,2025-12-14 00:34:00,394,85,21,Evening
CE01838,QC01,VC00499,2025-02-07 14:47:00,427,44,61,Night
CE01839,QC01,VC00132,2025-03-12 07:57:00,411,45,63,Evening
CE01840,QC02,VC00785,2025-07-18 16:45:00,367,28,31,Morning
CE01841,QC01,VC00863,2026-03-09 09:03:00,360,3,33,Evening
CE01842,QC02,VC00924,2026-04-04 02:02:00,376,40,53,Morning
CE01843,QC03,VC00259,2025-05-03 05:28:00,453,19,70,Night
CE01844,QC03,VC00926,2026-05-29 14:50:00,428,64,62,Morning
CE01845,QC03,VC00466,2025-05-08 05:23:00,376,57,62,Night
CE01846,QC08,VC00149,2025-08-23 19:25:00,320,5,78,Morning
CE01847,QC02,VC00816,2025-03-30 17:59:00,353,77,73,Morning
CE01848,QC03,VC00690,2026-04-15 05:26:00,378,89,73,Morning
CE01849,QC06,VC00596,2026-06-14 23:20:00,383,49,38,Morning
CE01850,QC02,VC00428,2025-07-05 21:25:00,441,34,73,Evening
CE01851,QC06,VC00855,2026-09-22 12:55:00,399,66,40,Evening
CE01852,QC06,VC00957,2025-03-17 00:53:00,456,66,21,Evening
CE01853,QC08,VC00855,2026-09-22 12:55:00,312,69,60,Evening
CE01854,QC02,VC00461,2025-12-17 11:25:00,354,73,78,Evening
CE01855,QC01,VC00054,2025-12-11 21:34:00,393,6,71,Night
CE01856,QC08,VC00584,2026-05-04 22:07:00,327,9,27,Night
CE01857,QC07,VC00849,2026-09-15 03:08:00,370,10,21,Evening
CE01858,QC05,VC00375,2026-12-04 09:18:00,469,41,76,Night
CE01859,QC01,VC00293,2025-03-20 20:01:00,461,74,68,Night
CE01860,QC07,VC00351,2025-05-14 10:14:00,357,25,39,Morning
CE01861,QC03,VC00562,2026-06-21 12:20:00,450,34,50,Evening
CE01862,QC04,VC00287,2025-03-19 02:41:00,311,67,50,Evening
CE01863,QC07,VC00653,2026-01-27 03:59:00,417,56,70,Evening
CE01864,QC01,VC00522,2025-09-30 09:41:00,415,50,48,Evening
CE01865,QC07,VC00987,2025-04-30 16:20:00,350,49,58,Evening
CE01866,QC01,VC00039,2025-08-29 15:57:00,465,18,67,Morning
CE01867,QC05,VC00043,2026-04-10 18:53:00,391,77,70,Night
CE01868,QC02,VC00269,2026-09-28 13:07:00,330,7,64,Morning
CE01869,QC06,VC00534,2025-12-26 05:57:00,443,48,66,Night
CE01870,QC02,VC00361,2026-02-21 23:29:00,385,3,73,Morning
CE01871,QC06,VC00794,2025-02-27 05:44:00,358,42,35,Evening
CE01872,QC03,VC00981,2025-06-09 16:07:00,455,44,20,Morning
CE01873,QC07,VC00516,2026-07-19 00:57:00,329,14,64,Morning
CE01874,QC07,VC00714,2025-02-13 10:19:00,430,0,65,Evening
CE01875,QC01,VC00225,2025-10-06 16:24:00,329,68,25,Evening
CE01876,QC07,VC00636,2026-09-12 04:05:00,417,51,47,Morning
CE01877,QC06,VC00855,2026-09-22 12:55:00,442,88,80,Evening
CE01878,QC03,VC00344,2026-05-06 22:13:00,341,87,25,Morning
CE01879,QC03,VC00076,2025-07-30 09:45:00,334,12,66,Morning
CE01880,QC07,VC00194,2026-02-28 12:53:00,315,6,69,Night
CE01881,QC04,VC00291,2026-07-23 13:59:00,343,43,36,Evening
CE01882,QC08,VC00564,2026-11-20 10:38:00,427,85,78,Morning
CE01883,QC05,VC00792,2025-10-31 22:13:00,411,54,56,Morning
CE01884,QC02,VC00284,2025-06-04 01:46:00,359,41,72,Evening
CE01885,QC01,VC00962,2026-05-25 03:26:00,448,63,73,Night
CE01886,QC08,VC00508,2025-07-11 01:43:00,327,10,34,Evening
CE01887,QC01,VC00166,2026-02-27 19:42:00,477,13,47,Night
CE01888,QC03,VC00541,2025-08-21 22:18:00,430,67,80,Evening
CE01889,QC06,VC00988,2026-01-30 02:53:00,478,62,51,Night
CE01890,QC01,VC00765,2026-04-23 15:16:00,408,56,52,Morning
CE01891,QC04,VC00973,2025-09-06 21:59:00,341,59,71,Morning
CE01892,QC04,VC00302,2025-07-19 05:38:00,431,52,67,Night
CE01893,QC03,VC00032,2025-07-28 03:32:00,338,21,25,Night
CE01894,QC04,VC00840,2025-09-20 23:56:00,303,63,27,Evening
CE01895,QC06,VC00609,2026-05-13 18:11:00,413,12,76,Morning
CE01896,QC01,VC00252,2026-06-03 12:52:00,446,7,68,Morning
CE01897,QC06,VC00323,2025-11-08 14:32:00,441,18,60,Morning
CE01898,QC02,VC00933,2025-09-22 12:27:00,463,32,52,Morning
